C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_433.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_433.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_433.jpg,0,0,0,4.318819
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_506.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_506.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_506.jpg,0,0,0,4.286324
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_574.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_574.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_574.jpg,0,0,0,4.262121
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_645.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_645.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_645.jpg,0,0,0,4.230247
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_716.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_716.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_716.jpg,0,0,0,4.198792
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_787.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_787.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_787.jpg,0,0,0,4.175384
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_859.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_859.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_859.jpg,0,0,0,4.143627
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_929.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_929.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_929.jpg,0,0,0,4.119806
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_04_995.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_04_995.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_04_995.jpg,0,0,0,4.088272
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_067.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_067.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_067.jpg,0,0,0,4.064788
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_139.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_139.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_139.jpg,0,0,0,4.033696
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_209.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_209.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_209.jpg,0,0,0,4.01054
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_277.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_277.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_277.jpg,0,0,0,3.979884
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_351.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_351.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_351.jpg,0,0,0,3.957054
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_421.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_421.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_421.jpg,0,0,0,3.926828
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_493.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_493.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_493.jpg,0,0,0,3.904318
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_561.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_561.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_561.jpg,0,0,0,3.874517
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_632.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_632.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_632.jpg,0,0,0,3.852322
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_700.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_700.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_700.jpg,0,0,0,3.822939
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_772.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_772.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_772.jpg,0,0,0,3.801056
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_844.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_844.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_844.jpg,0,0,0,3.772084
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_912.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_912.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_912.jpg,0,0,0,3.75051
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_05_985.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_05_985.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_05_985.jpg,0,0,0,3.721946
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_052.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_052.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_052.jpg,0,0,0,3.700674
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_124.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_124.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_124.jpg,0,0,0,3.67251
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_196.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_196.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_196.jpg,0,0,0,3.644574
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_262.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_262.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_262.jpg,0,0,0,3.62377
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_332.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_332.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_332.jpg,0,0,0,3.603093
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_401.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_401.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_401.jpg,0,0,0,3.575717
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_470.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_470.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_470.jpg,0,0,0,3.555329
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_542.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_542.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_542.jpg,0,0,0,3.528337
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_612.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_612.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_612.jpg,0,0,0,3.508236
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_680.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_680.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_680.jpg,0,0,0,3.481624
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_748.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_748.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_748.jpg,0,0,0,3.461805
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_820.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_820.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_820.jpg,0,0,0,3.435565
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_887.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_887.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_887.jpg,0,0,0,3.416023
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_06_960.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_06_960.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_06_960.jpg,0,0,0,3.390152
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_031.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_031.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_031.jpg,0,0,0,3.370885
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_099.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_099.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_099.jpg,0,0,0,3.345376
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_169.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_169.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_169.jpg,0,0,0,3.32638
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_239.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_239.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_239.jpg,0,0,0,3.301229
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_306.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_306.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_306.jpg,0,0,0,3.282499
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_373.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_373.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_373.jpg,0,0,0,3.263882
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_443.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_443.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_443.jpg,0,0.09242611,0,3.269191
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_513.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_513.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_513.jpg,0,0.2677173,0,3.387036
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_581.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_581.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_581.jpg,0,0.5065165,0,3.773846
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_649.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_649.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_649.jpg,0,0.6923393,0,4.205057
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_717.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_717.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_717.jpg,0,0.929164,0,4.976875
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_783.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_783.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_783.jpg,0,1,0,5.668897
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_851.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_851.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_851.jpg,0,1,0,6.361175
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_919.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_919.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_919.jpg,0,1,0,7.277937
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_07_988.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_07_988.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_07_988.jpg,0,1,0,7.960842
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_058.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_058.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_058.jpg,0,1,0,8.865232
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_125.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_125.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_125.jpg,0,1,0,9.53901
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_194.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_194.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_194.jpg,0,1,0,10.20884
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_260.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_260.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_260.jpg,0,0.7821298,0,10.98523
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_327.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_327.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_327.jpg,0,0.5968162,0,11.48803
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_394.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_394.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_394.jpg,0,0.4148246,0,11.3329
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_464.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_464.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_464.jpg,0,0.6547184,0,11.80496
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_534.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_534.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_534.jpg,0,0.8348122,0,12.55755
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_602.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_602.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_602.jpg,0,1,0,13.39417
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_669.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_669.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_669.jpg,0,1,0,14.06894
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_741.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_741.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_741.jpg,0,1,0,14.96921
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_811.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_811.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_811.jpg,0,1,0,15.50787
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_883.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_883.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_883.jpg,0,1,0,16.33477
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_08_950.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_08_950.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_08_950.jpg,0,1,0,17.11871
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_025.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_025.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_025.jpg,0,1,0,17.95485
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_099.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_099.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_099.jpg,0,1,0,18.77469
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_171.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_171.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_171.jpg,0,1,0,19.24778
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_243.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_243.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_243.jpg,-0.1,1,0,20.07341
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_317.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_317.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_317.jpg,-0.3,1,0,20.85132
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_388.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_388.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_388.jpg,0,1,0,21.49623
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_458.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_458.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_458.jpg,0,1,0,22.27489
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_528.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_528.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_528.jpg,0,1,0,22.83616
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_596.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_596.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_596.jpg,-0.05,1,0,23.62615
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_667.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_667.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_667.jpg,-0.2,1,0,24.20167
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_735.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_735.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_735.jpg,-0.4,1,0,24.89462
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_802.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_802.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_802.jpg,-0.5500001,1,0,25.35906
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_872.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_872.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_872.jpg,-0.7,1,0,25.77518
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_09_939.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_09_939.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_09_939.jpg,0,1,0,26.47395
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_012.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_012.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_012.jpg,0,1,0,27.02741
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_082.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_082.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_082.jpg,-0.05,1,0,27.77387
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_151.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_151.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_151.jpg,-0.2,1,0,28.32351
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_220.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_220.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_220.jpg,0,1,0,29.06026
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_291.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_291.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_291.jpg,0,1,0,29.61043
C:\Users\User\Desktop\TrainingData\IMG\center_2020_11_26_10_21_10_363.jpg,C:\Users\User\Desktop\TrainingData\IMG\left_2020_11_26_10_21_10_363.jpg,C:\Users\User\Desktop\TrainingData\IMG\right_2020_11_26_10_21_10_363.jpg,0,1,0,30.19106
